"TOA5","Carmel Valley","CR800","39464","CR800.Std.29","CPU:ManualSample.CR8","14224","Sampler"
"TIMESTAMP","RECORD","SampleCounter","Successful_Smpl_Tot"
"TS","RN","",""
"","","Smp","Tot"
"2016-10-14 14:58:30",14820,4,0
"2016-10-14 14:58:35",14821,4,0
"2016-10-14 14:58:40",14822,4,0
"2016-10-14 14:58:45",14823,4,0
"2016-10-14 14:58:50",14824,4,0
"2016-10-14 14:58:55",14825,4,0
"2016-10-14 14:59:00",14826,4,0
"2016-10-14 14:59:05",14827,4,0
"2016-10-14 14:59:10",14828,4,0
"2016-10-14 14:59:15",14829,4,0
"2016-10-14 14:59:20",14830,4,0
"2016-10-14 14:59:25",14831,4,0
"2016-10-14 14:59:30",14832,4,0
"2016-10-14 14:59:35",14833,4,0
"2016-10-14 14:59:40",14834,4,0
"2016-10-14 14:59:45",14835,4,0
"2016-10-14 14:59:50",14836,4,0
"2016-10-14 14:59:55",14837,4,0
"2016-10-14 15:00:00",14838,4,0
"2016-10-14 15:00:05",14839,4,0
"2016-10-14 15:00:10",14840,4,0
"2016-10-14 15:00:15",14841,4,0
"2016-10-14 15:00:20",14842,4,0
"2016-10-14 15:00:25",14843,4,0
"2016-10-14 15:00:30",14844,4,0
"2016-10-14 15:00:35",14845,4,0
"2016-10-14 15:00:40",14846,4,0
"2016-10-14 15:00:45",14847,4,0
"2016-10-14 15:00:50",14848,4,0
"2016-10-14 15:00:55",14849,4,0
"2016-10-14 15:01:00",14850,4,0
"2016-10-14 15:01:05",14851,4,0
"2016-10-14 15:01:10",14852,4,0
"2016-10-14 15:01:15",14853,4,0
"2016-10-14 15:01:20",14854,4,0
"2016-10-14 15:01:25",14855,4,0
"2016-10-14 15:01:30",14856,4,0
"2016-10-14 15:01:35",14857,4,0
"2016-10-14 15:01:40",14858,4,0
"2016-10-14 15:01:45",14859,4,0
"2016-10-14 15:01:50",14860,4,0
"2016-10-14 15:01:55",14861,4,0
"2016-10-14 15:02:00",14862,4,0
"2016-10-14 15:02:05",14863,4,0
"2016-10-14 15:02:10",14864,4,0
"2016-10-14 15:02:15",14865,4,0
"2016-10-14 15:02:20",14866,4,0
"2016-10-14 15:02:25",14867,4,0
"2016-10-14 15:02:30",14868,4,0
"2016-10-14 15:02:35",14869,4,0
"2016-10-14 15:02:40",14870,4,0
"2016-10-14 15:02:45",14871,4,0
"2016-10-14 15:02:50",14872,4,0
"2016-10-14 15:02:55",14873,4,0
"2016-10-14 15:03:00",14874,4,0
"2016-10-14 15:03:05",14875,4,0
"2016-10-14 15:03:10",14876,4,0
"2016-10-14 15:03:15",14877,4,0
"2016-10-14 15:03:20",14878,4,0
"2016-10-14 15:03:25",14879,4,0
"2016-10-14 15:03:30",14880,4,0
"2016-10-14 15:03:35",14881,4,0
"2016-10-14 15:03:40",14882,4,0
"2016-10-14 15:03:45",14883,4,0
"2016-10-14 15:03:50",14884,4,0
"2016-10-14 15:03:55",14885,4,0
"2016-10-14 15:04:00",14886,4,0
"2016-10-14 15:04:05",14887,4,0
"2016-10-14 15:04:10",14888,4,0
"2016-10-14 15:04:15",14889,4,0
"2016-10-14 15:04:20",14890,4,0
"2016-10-14 15:04:25",14891,4,0
"2016-10-14 15:04:30",14892,4,0
"2016-10-14 15:04:35",14893,4,0
"2016-10-14 15:04:40",14894,4,0
"2016-10-14 15:04:45",14895,4,0
"2016-10-14 15:04:50",14896,4,0
"2016-10-14 15:04:55",14897,4,0
"2016-10-14 15:05:00",14898,4,0
"2016-10-14 15:05:05",14899,4,0
"2016-10-14 15:05:10",14900,4,0
"2016-10-14 15:05:15",14901,4,0
"2016-10-14 15:05:20",14902,4,0
"2016-10-14 15:05:25",14903,4,0
"2016-10-14 15:05:30",14904,4,0
"2016-10-14 15:05:35",14905,4,0
"2016-10-14 15:05:40",14906,4,0
"2016-10-14 15:05:45",14907,4,0
"2016-10-14 15:05:50",14908,4,0
"2016-10-14 15:05:55",14909,4,0
"2016-10-14 15:06:00",14910,4,0
"2016-10-14 15:06:05",14911,4,0
"2016-10-14 15:06:10",14912,4,0
"2016-10-14 15:06:15",14913,4,0
"2016-10-14 15:06:20",14914,4,0
"2016-10-14 15:06:25",14915,4,0
"2016-10-14 15:06:30",14916,4,0
"2016-10-14 15:06:35",14917,4,0
"2016-10-14 15:06:40",14918,4,0
"2016-10-14 15:06:45",14919,4,0
"2016-10-14 15:06:50",14920,4,0
"2016-10-14 15:06:55",14921,4,0
"2016-10-14 15:07:00",14922,4,0
"2016-10-14 15:07:05",14923,4,0
"2016-10-14 15:07:10",14924,4,0
"2016-10-14 15:07:15",14925,4,0
"2016-10-14 15:07:20",14926,4,0
"2016-10-14 15:07:25",14927,4,0
"2016-10-14 15:07:30",14928,4,0
"2016-10-14 15:07:35",14929,4,0
"2016-10-14 15:07:40",14930,4,0
"2016-10-14 15:07:45",14931,4,0
"2016-10-14 15:07:50",14932,4,0
"2016-10-14 15:07:55",14933,4,0
"2016-10-14 15:08:00",14934,4,0
"2016-10-14 15:08:05",14935,4,0
"2016-10-14 15:08:10",14936,4,0
"2016-10-14 15:08:15",14937,4,0
"2016-10-14 15:08:20",14938,4,0
"2016-10-14 15:08:25",14939,4,0
"2016-10-14 15:08:30",14940,4,0
"2016-10-14 15:08:35",14941,4,0
"2016-10-14 15:08:40",14942,4,0
"2016-10-14 15:08:45",14943,4,0
"2016-10-14 15:08:50",14944,4,0
"2016-10-14 15:08:55",14945,4,0
"2016-10-14 15:09:00",14946,4,0
"2016-10-14 15:09:05",14947,4,0
"2016-10-14 15:09:10",14948,4,0
"2016-10-14 15:09:15",14949,4,0
"2016-10-14 15:09:20",14950,4,0
"2016-10-14 15:09:25",14951,4,0
"2016-10-14 15:09:30",14952,4,0
"2016-10-14 15:09:35",14953,4,0
"2016-10-14 15:09:40",14954,4,0
"2016-10-14 15:09:45",14955,4,0
"2016-10-14 15:09:50",14956,4,0
"2016-10-14 15:09:55",14957,4,0
"2016-10-14 15:10:00",14958,4,0
"2016-10-14 15:10:05",14959,4,0
"2016-10-14 15:10:10",14960,4,0
"2016-10-14 15:10:15",14961,4,0
"2016-10-14 15:10:20",14962,4,0
"2016-10-14 15:10:25",14963,4,0
"2016-10-14 15:10:30",14964,4,0
"2016-10-14 15:10:35",14965,4,0
"2016-10-14 15:10:40",14966,4,0
"2016-10-14 15:10:45",14967,4,0
"2016-10-14 15:10:50",14968,4,0
"2016-10-14 15:10:55",14969,4,0
"2016-10-14 15:11:00",14970,4,0
"2016-10-14 15:11:05",14971,4,0
"2016-10-14 15:11:10",14972,4,0
"2016-10-14 15:11:15",14973,4,0
"2016-10-14 15:11:20",14974,4,0
"2016-10-14 15:11:25",14975,4,0
"2016-10-14 15:11:30",14976,4,0
"2016-10-14 15:11:35",14977,4,0
"2016-10-14 15:11:40",14978,4,0
"2016-10-14 15:11:45",14979,4,0
"2016-10-14 15:11:50",14980,4,0
"2016-10-14 15:11:55",14981,4,0
"2016-10-14 15:12:00",14982,4,0
"2016-10-14 15:12:05",14983,4,0
"2016-10-14 15:12:10",14984,4,0
"2016-10-14 15:12:15",14985,4,0
"2016-10-14 15:12:20",14986,4,0
"2016-10-14 15:12:25",14987,4,0
"2016-10-14 15:12:30",14988,4,0
"2016-10-14 15:12:35",14989,4,0
"2016-10-14 15:12:40",14990,4,0
"2016-10-14 15:12:45",14991,4,0
"2016-10-14 15:12:50",14992,4,0
"2016-10-14 15:12:55",14993,4,0
"2016-10-14 15:13:00",14994,4,0
"2016-10-14 15:13:05",14995,4,0
"2016-10-14 15:13:10",14996,4,0
"2016-10-14 15:13:15",14997,4,0
"2016-10-14 15:13:20",14998,4,0
"2016-10-14 15:13:25",14999,4,0
"2016-10-14 15:13:30",15000,4,0
"2016-10-14 15:13:35",15001,4,0
"2016-10-14 15:13:40",15002,4,0
"2016-10-14 15:13:45",15003,4,0
"2016-10-14 15:13:50",15004,4,0
"2016-10-14 15:13:55",15005,4,0
"2016-10-14 15:14:00",15006,4,0
"2016-10-14 15:14:05",15007,4,0
"2016-10-14 15:14:10",15008,4,0
"2016-10-14 15:14:15",15009,4,0
"2016-10-14 15:14:20",15010,4,0
"2016-10-14 15:14:25",15011,4,0
"2016-10-14 15:14:30",15012,4,0
"2016-10-14 15:14:35",15013,4,0
"2016-10-14 15:14:40",15014,4,0
"2016-10-14 15:14:45",15015,4,0
"2016-10-14 15:14:50",15016,4,0
"2016-10-14 15:14:55",15017,4,0
"2016-10-14 15:15:00",15018,4,0
"2016-10-14 15:15:05",15019,4,0
"2016-10-14 15:15:10",15020,4,0
"2016-10-14 15:15:15",15021,4,0
"2016-10-14 15:15:20",15022,4,0
"2016-10-14 15:15:25",15023,4,0
"2016-10-14 15:15:30",15024,4,0
"2016-10-14 15:15:35",15025,4,0
"2016-10-14 15:15:40",15026,4,0
"2016-10-14 15:15:45",15027,4,0
"2016-10-14 15:15:50",15028,4,0
"2016-10-14 15:15:55",15029,4,0
"2016-10-14 15:16:00",15030,4,0
"2016-10-14 15:16:05",15031,4,0
"2016-10-14 15:16:10",15032,4,0
"2016-10-14 15:16:15",15033,4,0
"2016-10-14 15:16:20",15034,4,0
"2016-10-14 15:16:25",15035,4,0
"2016-10-14 15:16:30",15036,4,0
"2016-10-14 15:16:35",15037,4,0
"2016-10-14 15:16:40",15038,4,0
"2016-10-14 15:16:45",15039,4,0
"2016-10-14 15:16:50",15040,4,0
"2016-10-14 15:16:55",15041,4,0
"2016-10-14 15:17:00",15042,4,0
"2016-10-14 15:17:05",15043,4,0
"2016-10-14 15:17:10",15044,4,0
"2016-10-14 15:17:15",15045,4,0
"2016-10-14 15:17:20",15046,4,0
"2016-10-14 15:17:25",15047,4,0
"2016-10-14 15:17:30",15048,4,0
"2016-10-14 15:17:35",15049,4,0
"2016-10-14 15:17:40",15050,4,0
"2016-10-14 15:17:45",15051,4,0
"2016-10-14 15:17:50",15052,4,0
"2016-10-14 15:17:55",15053,4,0
"2016-10-14 15:18:00",15054,4,0
"2016-10-14 15:18:05",15055,4,0
"2016-10-14 15:18:10",15056,4,0
"2016-10-14 15:18:15",15057,4,0
"2016-10-14 15:18:20",15058,4,0
"2016-10-14 15:18:25",15059,4,0
"2016-10-14 15:18:30",15060,4,0
"2016-10-14 15:18:35",15061,4,0
"2016-10-14 15:18:40",15062,4,0
"2016-10-14 15:18:45",15063,4,0
"2016-10-14 15:18:50",15064,4,0
"2016-10-14 15:18:55",15065,4,0
"2016-10-14 15:19:00",15066,4,0
"2016-10-14 15:19:05",15067,4,0
"2016-10-14 15:19:10",15068,4,0
"2016-10-14 15:19:15",15069,4,0
"2016-10-14 15:19:20",15070,4,0
"2016-10-14 15:19:25",15071,4,0
"2016-10-14 15:19:30",15072,4,0
"2016-10-14 15:19:35",15073,4,0
"2016-10-14 15:19:40",15074,4,0
"2016-10-14 15:19:45",15075,4,0
"2016-10-14 15:19:50",15076,4,0
"2016-10-14 15:19:55",15077,4,0
"2016-10-14 15:20:00",15078,4,0
"2016-10-14 15:20:05",15079,4,0
"2016-10-14 15:20:10",15080,4,0
"2016-10-14 15:20:15",15081,4,0
"2016-10-14 15:20:20",15082,4,0
"2016-10-14 15:20:25",15083,4,0
"2016-10-14 15:20:30",15084,4,0
"2016-10-14 15:20:35",15085,4,0
"2016-10-14 15:20:40",15086,4,0
"2016-10-14 15:20:45",15087,4,0
"2016-10-14 15:20:50",15088,4,0
"2016-10-14 15:20:55",15089,6,2
"2016-10-14 15:21:00",15090,6,0
"2016-10-14 15:21:05",15091,6,0
"2016-10-14 15:21:10",15092,6,0
"2016-10-14 15:21:15",15093,6,0
"2016-10-14 15:21:20",15094,6,0
"2016-10-14 15:21:25",15095,8,2
"2016-10-14 15:21:30",15096,8,0
"2016-10-14 15:21:35",15097,8,0
"2016-10-14 15:21:40",15098,8,0
"2016-10-14 15:21:45",15099,8,0
"2016-10-14 15:21:50",15100,8,0
"2016-10-14 15:21:55",15101,8,0
"2016-10-14 15:22:00",15102,8,0
"2016-10-14 15:22:05",15103,8,0
"2016-10-14 15:22:10",15104,8,0
"2016-10-14 15:22:15",15105,8,0
"2016-10-14 15:22:20",15106,8,0
"2016-10-14 15:22:25",15107,8,0
"2016-10-14 15:22:30",15108,8,0
"2016-10-14 15:22:35",15109,8,0
"2016-10-14 15:22:40",15110,8,0
"2016-10-14 15:22:45",15111,8,0
"2016-10-14 15:22:50",15112,8,0
"2016-10-14 15:23:00",15113,0,0
"2016-10-14 15:23:05",15114,0,0
"2016-10-14 15:23:10",15115,0,0
"2016-10-14 15:23:15",15116,0,0
"2016-10-14 15:23:20",15117,0,0
"2016-10-14 15:23:25",15118,0,0
"2016-10-14 15:23:30",15119,0,0
"2016-10-14 15:23:35",15120,0,0
"2016-10-14 15:23:40",15121,0,0
"2016-10-14 15:23:45",15122,0,0
"2016-10-14 15:23:50",15123,0,0
"2016-10-14 15:23:55",15124,0,0
"2016-10-14 15:24:00",15125,0,0
"2016-10-14 15:24:05",15126,0,0
"2016-10-14 15:24:10",15127,0,0
"2016-10-14 15:24:15",15128,0,0
"2016-10-14 15:24:20",15129,0,0
"2016-10-14 15:24:25",15130,0,0
"2016-10-14 15:24:30",15131,0,0
"2016-10-14 15:24:35",15132,0,0
"2016-10-14 15:24:40",15133,0,0
"2016-10-14 15:24:45",15134,0,0
"2016-10-14 15:24:50",15135,0,0
"2016-10-14 15:24:55",15136,0,0
"2016-10-14 15:25:00",15137,0,0
"2016-10-14 15:25:05",15138,0,0
"2016-10-14 15:25:10",15139,0,0
"2016-10-14 15:25:15",15140,0,0
"2016-10-14 15:25:20",15141,0,0
"2016-10-14 15:25:25",15142,0,0
"2016-10-14 15:25:35",15143,0,0
"2016-10-14 15:25:40",15144,0,0
"2016-10-14 15:25:45",15145,0,0
"2016-10-14 15:25:50",15146,0,0
"2016-10-14 15:25:55",15147,0,0
"2016-10-14 15:26:00",15148,0,0
"2016-10-14 15:26:05",15149,0,0
"2016-10-14 15:26:10",15150,0,0
"2016-10-14 15:26:15",15151,0,0
"2016-10-14 15:26:20",15152,0,0
"2016-10-14 15:26:25",15153,0,0
"2016-10-14 15:26:30",15154,0,0
"2016-10-14 15:26:35",15155,0,0
"2016-10-14 15:26:40",15156,0,0
"2016-10-14 15:26:45",15157,0,0
"2016-10-14 15:26:50",15158,0,0
"2016-10-14 15:26:55",15159,0,0
"2016-10-14 15:27:00",15160,0,0
"2016-10-14 15:27:05",15161,0,0
"2016-10-14 15:27:10",15162,0,0
"2016-10-14 15:27:15",15163,0,0
